Accession,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_033604,9,6,1,3,1.7777777777777777,69.0,39.2,74.0,34.166666666666664,28.0,23.8,1.31423355512,0.9781936936796001,1.17638918427,0.8423399102298333,1.01326188414,0.9593128804772,True
NM_033608,10,5,2,3,1.7,93.0,48.0,102.0,27.444444444444443,82.0,43.4,1.27985422583,0.996613806229,1.05057175133,0.8482109553072221,1.17749400871,0.9591777376873999,True
NM_033609,4,2,1,3,1.75,49.0,22.0,37.0,30.0,77.0,62.0,1.28119985613,1.101627357657,1.17445206181,1.0383173053575,0.981258273851,0.844858254814,True
NM_033617,6,5,3,3,2.3333333333333335,134.0,50.666666666666664,79.0,51.0,88.0,42.75,1.01009975935,0.8919941438340001,1.28366674935,0.92706505347575,1.12660498715,0.95565471427075,True
NM_033620,5,3,1,3,1.8,74.0,51.333333333333336,50.0,34.333333333333336,97.0,67.33333333333333,1.1481387967,1.0490123339086665,1.24220220616,0.8653708038026666,1.27052716113,0.96384696483,True
NM_033623,6,3,2,3,1.8333333333333333,44.0,31.666666666666668,47.0,42.666666666666664,59.0,41.2,1.07409222137,0.7512230452396667,1.21144456105,0.9394359970173333,1.08168100908,0.8999941298498001,True
NM_052823,1,0,0,1,1.0,,,13.0,13.0,,,,,1.07339428128,1.07339428128,,,True
NM_053015,1,1,0,2,2.0,,,11.0,11.0,21.0,21.0,,,0.689009238477,0.689009238477,1.0917862381,1.0917862381,True
NM_053068,1,1,1,3,3.0,8.0,8.0,13.0,13.0,7.0,7.0,0.900256051269,0.900256051269,1.0579054247,1.0579054247,0.6829081047,0.6829081047,True
NM_053069,4,2,2,3,2.0,76.0,56.333333333333336,76.0,72.5,46.0,41.0,1.01103733606,0.7695889546946667,0.864719594229,0.704896807197,1.01391688104,0.9291408016096666,True
NM_053071,3,3,3,3,3.0,3695.0,1576.6666666666667,3812.0,1535.3333333333333,3460.0,1418.6666666666667,0.92105657886,0.836437332363,0.89377243128,0.7827940226119999,1.00969477443,0.902187068192,True
NM_053072,2,0,0,1,1.0,15.0,15.0,,,11.0,11.0,1.04375703633,1.04375703633,,,0.907535294105,0.907535294105,True
NM_053074,11,6,3,3,1.8181818181818181,66.0,41.875,75.0,46.75,72.0,39.375,1.12431592905,0.955526951517875,0.998040695885,0.93883182926,1.23367689374,0.88385389245575,True
NM_053075,11,8,4,3,2.090909090909091,209.0,74.22222222222223,341.0,110.4,404.0,111.77777777777777,1.26438757876,0.9763566728415556,1.14800350261,0.8179005623858,1.2611152085,0.891222016069,True
NM_053078,5,2,1,3,1.6,25.0,17.333333333333332,34.0,19.0,55.0,28.333333333333332,0.848676555352,0.7228977311613334,1.03972077084,0.984409779332,0.882310924515,0.7869801472266666,True
NM_053089,35,23,12,3,2.0,409.0,93.45454545454545,499.0,96.54545454545455,393.0,86.84615384615384,1.309207331,0.8846743665888183,1.22454474997,0.8788558649620909,1.20730977836,0.8635750571861538,True
NM_053090,12,6,3,3,1.75,71.0,38.4,182.0,56.666666666666664,101.0,44.0,1.05947829265,0.8216449833218,0.988206299919,0.8377702373494444,1.09337471756,0.9135077694038571,True
NM_053103,8,4,2,3,1.75,47.0,34.833333333333336,45.0,29.2,20.0,18.0,0.914622467661,0.7885547733673333,1.17935086972,0.9777123188674001,0.848685557726,0.7192318116396667,True
NM_053104,25,14,6,3,1.8,68.0,30.333333333333332,104.0,33.733333333333334,131.0,33.266666666666666,1.07755632707,0.9234540723642667,1.08889997535,0.7643146994925999,1.41218008198,0.8654615157308666,True
NM_053108,2,1,1,3,2.0,150.0,150.0,92.0,92.0,133.0,73.5,0.97598510595,0.97598510595,1.07622720455,1.07622720455,0.955699891113,0.8807876408290001,True
NM_053110,2,0,0,1,1.0,,,70.0,46.5,,,,,0.912753171911,0.869354936463,,,True
NM_053117,1,0,0,1,1.0,,,,,54.0,54.0,,,,,1.14082422939,1.14082422939,True
NM_053119,11,8,2,3,1.9090909090909092,471.0,115.83333333333333,308.0,57.22222222222222,419.0,106.16666666666667,1.25099697357,1.0327597513233333,1.25966587669,0.8816919260463334,1.15004782951,0.7933169950386666,True
NM_053158,4,2,1,3,1.75,54.0,51.5,111.0,66.33333333333333,78.0,50.0,0.979485089628,0.953080646718,0.940371652624,0.8278778077476666,0.819229999702,0.723242701401,True
NM_053159,7,6,3,3,2.2857142857142856,95.0,46.833333333333336,181.0,58.0,140.0,49.166666666666664,1.03536056068,0.7666325185491667,1.03972077084,0.7015889558527499,0.941594566991,0.7784592057341667,True
NM_053161,6,3,2,3,1.8333333333333333,33.0,23.75,43.0,28.0,49.0,40.0,1.06094424079,0.82317461978375,1.15937628044,0.9177151826359999,1.40165182337,1.0765589788180001,True
NM_053162,2,0,0,1,1.0,,,32.0,32.0,,,,,0.806003732063,0.806003732063,,,True
NM_053163,1,1,1,3,3.0,171.0,171.0,132.0,132.0,179.0,179.0,0.846519342756,0.846519342756,0.959976446588,0.959976446588,0.78885562372,0.78885562372,True
NM_053164,2,0,0,1,1.0,,,17.0,17.0,22.0,22.0,,,1.05510161817,1.05510161817,1.08436295087,1.08436295087,True
NM_053173,1,1,0,2,2.0,26.0,26.0,,,10.0,10.0,0.791310355258,0.791310355258,,,0.801818552543,0.801818552543,True
NM_053177,4,2,2,3,2.0,84.0,40.666666666666664,51.0,28.0,58.0,43.0,1.09484233815,0.990143694615,1.0579054247,0.98162430134,1.33369646053,0.9266381498305,True
NM_053179,8,6,4,3,2.25,229.0,110.83333333333333,150.0,69.125,263.0,143.0,1.14707459061,0.8647973814106665,1.13075617077,0.85519603164925,1.01977998929,0.79963265977175,True
NM_053183,14,7,2,3,1.6428571428571428,82.0,38.666666666666664,64.0,45.166666666666664,109.0,47.875,1.22602588389,0.926058270486,1.02088806751,0.9003506293361667,1.2626251885,0.933294758757375,True
NM_053193,7,5,2,3,2.0,72.0,35.0,46.0,32.25,100.0,39.5,1.05492016799,0.935543021226,1.19287029109,0.98212802901625,1.17225887442,0.849564937876,True
NM_053202,23,9,4,3,1.565217391304348,82.0,33.72727272727273,163.0,43.416666666666664,167.0,44.53846153846154,1.19741507897,0.8749282815893636,1.45127275088,0.9674673128151666,1.14370838943,0.903758246271923,True
NM_053204,17,7,2,3,1.5294117647058822,47.0,24.88888888888889,83.0,42.75,51.0,24.88888888888889,1.09283055353,0.8989654806087777,1.53766713136,0.8800137842085001,1.25304622611,0.9380862284793332,True
NM_053207,2,2,0,2,2.0,16.0,16.0,10.0,10.0,,,0.984086503083,0.9527899669755,0.610864302055,0.610864302055,,,True
NM_053208,3,3,3,3,3.0,41.0,34.666666666666664,33.0,24.666666666666668,37.0,29.0,0.820354385597,0.677414103173,0.994923632572,0.7723926024413333,1.31149909891,0.9307431733933332,True
NM_053214,1,1,0,2,2.0,31.0,31.0,,,15.0,15.0,1.22971046336,1.22971046336,,,0.853236150556,0.853236150556,True
NM_053255,1,0,0,1,1.0,,,,,24.0,24.0,,,,,0.857035247681,0.857035247681,True
NM_053261,4,3,2,3,2.25,60.0,30.25,86.0,60.5,105.0,48.333333333333336,1.41231354098,0.97327454523925,1.09540412867,0.8632444869355,1.09861228867,0.930784069498,True
NM_053262,7,4,4,3,2.142857142857143,1842.0,334.6666666666667,1550.0,330.2,2451.0,641.75,1.20273217664,0.9318841801905,1.12192330304,0.9065208086354,1.08230105333,0.7869460438025,True
NM_053268,6,3,3,3,2.0,80.0,50.666666666666664,52.0,28.8,54.0,37.25,1.03274381356,0.9540640330766667,1.04998136644,0.8804616500122,0.965944467545,0.83949787202275,True
NM_053269,7,6,3,3,2.2857142857142856,130.0,58.0,83.0,40.666666666666664,85.0,46.25,1.3997511731,0.9229361244100001,1.22475801654,0.9647046546796667,0.956044380967,0.85770670357375,True
NM_053270,1,1,0,2,2.0,15.0,15.0,,,24.0,24.0,0.636514168295,0.636514168295,,,0.974314752869,0.974314752869,True
NM_053271,1,1,1,3,3.0,224.0,224.0,280.0,280.0,223.0,223.0,1.26071513242,1.26071513242,1.30446126734,1.30446126734,1.20386204569,1.20386204569,True
NM_053272,34,20,13,3,1.9705882352941178,713.0,153.38095238095238,778.0,145.45454545454547,685.0,132.79166666666666,1.43575944888,0.9826107198783334,1.43681724648,0.879350515684591,1.43800505568,0.8819447417162083,True
NM_054043,48,31,15,3,1.9583333333333333,468.0,84.1875,454.0,103.65517241379311,459.0,105.36363636363636,1.31521516165,0.9128973008621563,1.30935005088,0.8417422376986551,1.18857248466,0.8369176345700303,True
NM_054046,10,6,1,3,1.7,75.0,33.666666666666664,25.0,20.0,45.0,23.375,1.22056193628,0.9096992533228333,1.31913336805,1.0343741135756666,1.06085694716,0.864569587296875,True
NM_054048,17,10,6,3,1.9411764705882353,395.0,83.66666666666667,330.0,84.0909090909091,257.0,66.2,1.23006177053,0.8837418597105833,1.10291494477,0.8464027821544545,1.21928790225,0.9236060669263001,True
NM_054051,18,10,4,3,1.7777777777777777,81.0,36.0,80.0,33.416666666666664,62.0,36.4,1.02496152849,0.8496378051046,1.10350667682,0.8992166615195001,1.37317643385,0.9223924795780001,True
NM_054053,13,8,4,3,1.9230769230769231,344.0,59.5,379.0,76.25,448.0,96.71428571428571,1.16106355551,0.9489793300046999,1.3160212736,0.8521241142567499,1.199477664,0.9054035722315714,True
NM_054056,6,2,1,3,1.5,475.0,167.66666666666666,384.0,152.33333333333334,396.0,150.0,1.23458414636,1.0486613095286668,1.37990792556,1.211698593597,1.16543543609,0.9433241932666667,True
NM_054057,1,1,1,3,3.0,95.0,95.0,62.0,62.0,94.0,94.0,0.806785956332,0.806785956332,1.00061752552,1.00061752552,0.540534986132,0.540534986132,True
NM_054070,24,14,5,3,1.7916666666666667,121.0,47.8235294117647,99.0,37.23076923076923,73.0,42.84615384615385,1.18810551875,0.8721378619215293,1.35584230688,0.9162098468450769,1.13170203747,0.7956469144253077,True
NM_054071,2,1,1,3,2.0,14.0,9.5,11.0,11.0,25.0,25.0,1.05492016799,1.0236010714215,0.585952618304,0.585952618304,0.900724362369,0.900724362369,True
NM_054078,38,27,12,3,2.026315789473684,516.0,70.0,427.0,75.71428571428571,669.0,69.83333333333333,1.26720272323,0.8932547058289231,1.28271437457,0.8926645798879523,1.32170617789,0.8912022677673667,True
NM_054081,6,5,4,3,2.5,279.0,121.5,161.0,65.0,187.0,75.8,1.18452042088,0.91037811906725,1.27916763668,1.1173096658375001,1.04499464092,0.8387949005028,True
NM_054095,1,0,0,1,1.0,16.0,16.0,,,,,0.974314752869,0.974314752869,,,,,True
NM_054097,8,4,2,3,1.75,158.0,42.42857142857143,56.0,33.0,84.0,32.75,0.973990932983,0.8570218891002856,1.22277931619,0.964194073551,1.26558691796,1.0231742908725,True
NM_054099,5,4,2,3,2.2,71.0,54.5,51.0,44.0,106.0,84.0,0.992629974638,0.8587911683755,1.0539197509,0.84781276824275,1.19856248473,0.9217326717516666,True
NM_054102,31,16,13,3,1.935483870967742,307.0,90.125,351.0,108.5,295.0,110.5,1.30245176715,0.9269440937533333,1.36642549495,0.9139813891774445,1.24556208198,0.8552899315183333,True
NM_057171,14,6,4,3,1.7142857142857142,137.0,44.0,167.0,57.0,145.0,47.5,1.07899220788,0.8474259244969999,1.33217904021,0.9250791275602858,0.88646447568,0.7698722614633334,True
NM_057172,37,28,17,3,2.2162162162162162,337.0,88.38709677419355,397.0,101.47826086956522,378.0,94.32142857142857,1.2322180359,0.8509341016304193,1.1978383474,0.8101505445059566,1.1286580859,0.8406219999736786,True
NM_058214,1,1,1,3,3.0,15.0,15.0,14.0,14.0,37.0,37.0,0.803314976141,0.803314976141,0.6829081047,0.6829081047,0.98873726889,0.98873726889,True
NM_078477,5,1,0,2,1.2,41.0,24.666666666666668,34.0,30.5,6.0,6.0,0.902182548905,0.7855099307363332,1.07564830028,1.0530286497149999,1.01140426471,1.01140426471,True
NM_078479,6,3,2,3,1.8333333333333333,93.0,64.0,81.0,48.0,75.0,52.6,1.27759258333,1.12267835374,1.28343145223,1.1028782770163332,1.45075492148,0.8794923037116,True
NM_080289,1,1,0,2,2.0,54.0,54.0,,,35.0,35.0,0.590842246276,0.590842246276,,,1.09540412867,1.09540412867,True
NM_080419,7,5,2,3,2.0,56.0,33.2,25.0,12.25,38.0,19.2,1.22266267551,0.98672771387,0.950270539233,0.67601708334675,1.01249471103,0.7818793391077999,True
NM_080437,1,0,0,1,1.0,,,,,18.0,18.0,,,,,1.16159133433,1.16159133433,True
NM_080443,1,1,0,2,2.0,,,16.0,16.0,14.0,14.0,,,0.621086374555,0.621086374555,1.00424247305,1.00424247305,True
NM_080446,12,7,3,3,1.8333333333333333,37.0,23.166666666666668,70.0,28.5,72.0,34.2,1.00808816268,0.8608300314936667,0.896070089389,0.7238729855958334,1.30194501706,1.0196408829029,True
NM_080452,12,6,4,3,1.8333333333333333,130.0,72.0,144.0,80.125,80.0,50.375,0.919173829382,0.8370135130478333,1.1533170175,0.876630099277875,1.09861228867,0.8486943749125,True
NM_080463,7,0,0,1,1.0,16.0,15.0,50.0,30.5,26.0,23.0,0.984086503083,0.982028842583,1.03619878482,0.9411843943605,0.973253121132,0.9173510301283333,True
NM_080469,3,2,2,3,2.3333333333333335,127.0,55.0,118.0,82.5,136.0,77.0,1.25999394485,0.964047675812,1.36892818499,1.001062676693,1.03669503733,1.0088423598874998,True
NM_080553,30,17,6,3,1.7666666666666666,212.0,38.25,247.0,42.84615384615385,193.0,35.75,1.43487402705,0.8889589207480625,1.35741074712,0.9246541309301539,1.33405983641,0.8848663538082917,True
NM_080554,7,5,3,3,2.142857142857143,296.0,77.33333333333333,314.0,104.5,533.0,130.2,1.07795863268,0.8701731333321666,1.2437169588,0.9032167940757501,1.26706682589,0.98276065188,True
NM_080555,2,1,0,2,1.5,25.0,25.0,17.0,17.0,13.0,13.0,1.01835973477,1.01835973477,1.0027399544,1.0027399544,1.09283055353,1.09283055353,True
NM_080575,3,1,1,3,1.6666666666666667,133.0,74.5,97.0,97.0,105.0,59.0,1.1681342283,1.119932161205,0.937531203137,0.937531203137,0.912869061901,0.871693443594,True
NM_080633,19,14,6,3,2.0526315789473686,498.0,125.0,636.0,91.91666666666667,412.0,96.26666666666667,1.38825373374,1.0065956230954167,1.01140426471,0.8126251890769166,1.23975511849,0.8215844244561333,True
NM_080634,1,0,0,1,1.0,,,59.0,59.0,,,,,0.823624044985,0.823624044985,,,True
NM_080635,16,13,6,3,2.1875,1298.0,161.92307692307693,1169.0,156.72727272727272,1624.0,213.1818181818182,1.37306130883,0.9179184790688463,1.26580178767,0.7971279244309091,1.32412278327,0.9042514210167273,True
NM_080636,1,0,0,1,1.0,17.0,17.0,,,,,0.893888536245,0.893888536245,,,,,True
NM_080638,2,0,0,1,1.0,16.0,16.0,10.0,10.0,,,0.974314752869,0.974314752869,0.943348392329,0.943348392329,,,True
NM_080643,1,0,0,1,1.0,,,21.0,21.0,,,,,1.04663048658,1.04663048658,,,True
NM_080795,2,0,0,1,1.0,,,,,36.0,30.0,,,,,1.03274381356,1.0068667480025,True
NM_080837,4,1,0,2,1.25,39.0,25.333333333333332,25.0,19.5,,,0.999937549027,0.9441632360023333,1.06094424079,0.9670584386075001,,,True
NM_080850,12,6,2,3,1.6666666666666667,58.0,30.5,36.0,28.4,39.0,28.0,1.02633063329,0.862263094276125,1.36001540205,0.9619338190244001,0.97321408808,0.7509587958837143,True
NM_130447,5,4,2,3,2.2,53.0,35.333333333333336,81.0,38.5,132.0,52.0,1.05292256594,0.9473696863066667,1.01835973477,0.8377720796265,0.971811788436,0.7868268678535,True
NM_130449,9,2,0,2,1.2222222222222223,56.0,38.0,20.0,14.5,63.0,35.0,0.913942613286,0.8120289289402001,1.06085694716,1.029064235171,0.936888307539,0.8503992263685,True
NM_130450,47,28,17,3,1.9574468085106382,675.0,126.16666666666667,705.0,142.6206896551724,630.0,119.12121212121212,1.2874577977,0.8780992965885334,1.30457387037,0.9202781491481379,1.35513020585,0.8720118084838182,True
NM_130454,3,2,1,3,2.0,38.0,23.5,48.0,37.5,37.0,32.5,1.06085694716,0.9350312101939999,0.636514168295,0.636514168295,0.869922383335,0.7798894409620001,True
NM_130858,4,3,1,3,2.0,79.0,42.333333333333336,36.0,36.0,48.0,23.75,1.07039570624,0.8130317755993334,0.978382061458,0.978382061458,1.16786918113,0.9742978455355,True
NM_130860,7,4,0,2,1.5714285714285714,35.0,28.4,69.0,69.0,31.0,21.2,1.05938459334,0.9720858880806,0.680385385262,0.680385385262,0.933823851715,0.786984090124,True
NM_130863,6,3,1,3,1.6666666666666667,28.0,26.0,29.0,22.666666666666668,59.0,25.5,1.15534654251,0.955211665761,1.09005965871,1.0133969892946666,1.21687990708,0.9362705527695,True
NM_130864,1,0,0,1,1.0,10.0,10.0,,,,,1.08889997535,1.08889997535,,,,,True
NM_130877,19,11,4,3,1.7894736842105263,54.0,22.3,51.0,30.545454545454547,52.0,27.076923076923077,1.34864597257,0.8603517774677,1.07021285365,0.7744949441758181,1.07765509236,0.9290162456136154,True
NM_130878,3,2,0,2,1.6666666666666667,32.0,31.5,29.0,22.5,25.0,25.0,1.22971046336,1.001430047959,0.984086503083,0.900430913715,0.989093865182,0.989093865182,True
NM_130881,19,16,10,3,2.3684210526315788,899.0,207.625,1105.0,214.78571428571428,1054.0,226.4,1.24863297621,0.9810722406733124,1.21911361152,0.8479920266654286,1.39202729901,0.9545061256199333,True
NM_130884,10,8,6,3,2.4,238.0,101.44444444444444,200.0,84.66666666666667,256.0,100.0,1.26447897378,0.8990144811058889,1.13736428636,0.8656070324011665,0.989558798391,0.8628436712742222,True
NM_130889,17,12,9,3,2.235294117647059,1687.0,361.2,1671.0,300.9166666666667,1792.0,243.1875,1.31258100565,0.8861906804259,1.0878200933,0.8113658193925,1.33469678991,0.92434137193725,True
NM_133167,11,8,4,3,2.090909090909091,47.0,24.428571428571427,67.0,24.375,96.0,44.875,1.03619878482,0.8518921222771428,1.28317264802,0.81255206363925,1.15748927049,0.872549739818875,True
NM_133187,1,1,1,3,3.0,18.0,18.0,40.0,40.0,48.0,48.0,0.900908873225,0.900908873225,1.02509391179,1.02509391179,0.511740073417,0.511740073417,True
NM_133196,18,10,2,3,1.6666666666666667,79.0,38.27272727272727,59.0,33.22222222222222,76.0,34.8,1.18568661075,0.8696580212342727,1.1479245831,0.8353120381628889,1.06843516598,0.8837916312185999,True
NM_133197,16,9,3,3,1.75,79.0,42.333333333333336,152.0,75.75,154.0,53.90909090909091,1.50102496837,0.9723042455114445,1.25020686126,0.865532938140875,1.14565101975,0.8930765904577274,True
NM_133201,6,4,0,2,1.6666666666666667,26.0,16.75,29.0,23.5,31.0,22.25,1.04113151665,0.69707386367925,1.06589121321,1.04611092325,1.3510008977,1.0661223326734999,True
NM_133215,6,3,1,3,1.6666666666666667,46.0,24.5,68.0,39.333333333333336,65.0,31.666666666666668,1.02839416671,0.8136943242965,1.33278665087,1.0027007938496666,0.964415621638,0.8050295281363334,True
NM_133219,15,7,3,3,1.6666666666666667,72.0,35.7,78.0,50.5,88.0,52.0,1.19224469986,0.9203970689834999,1.30421174278,0.8928740648869999,1.19758309205,0.9830922217245713,True
NM_133223,3,3,3,3,3.0,38.0,21.333333333333332,46.0,29.666666666666668,63.0,25.666666666666668,0.99326821015,0.825250363886,1.23965939205,0.9396173468173333,0.955699891113,0.6887844574886666,True
NM_133224,13,10,6,3,2.230769230769231,943.0,151.77777777777777,1033.0,148.0,875.0,129.0,1.39466964929,1.0096187849423333,1.40054221992,0.9346496237421,1.34886309628,0.9357285932262001,True
NM_133225,6,4,0,2,1.6666666666666667,36.0,22.333333333333332,60.0,32.8,34.0,33.0,1.09283055353,0.9412857457253333,0.895019490307,0.6952050444516,1.16444923115,1.011949339467,True
NM_133227,50,32,13,3,1.9,307.0,77.6774193548387,380.0,78.48387096774194,337.0,62.03030303030303,1.38622755868,0.8787488553611935,1.3459779339,0.874090185105871,1.36072533694,0.8106716558896364,True
NM_133229,2,2,2,3,3.0,43.0,43.0,99.0,99.0,58.0,58.0,1.17327421307,0.8930480586045,0.97432980993,0.764094019711,0.653496855642,0.569601597397,True
NM_133236,1,0,0,1,1.0,,,17.0,17.0,,,,,0.808269958,0.808269958,,,True
NM_133240,1,0,0,1,1.0,,,,,39.0,39.0,,,,,0.813092283052,0.813092283052,True
NM_133242,22,18,11,3,2.3181818181818183,346.0,95.2,477.0,104.6875,546.0,123.33333333333333,1.20103550711,0.8966494057115,1.3293900283,0.934768741596125,1.12464245056,0.8737197646478666,True
NM_133248,1,0,0,1,1.0,19.0,19.0,,,,,1.08707415554,1.08707415554,,,,,True
NM_133249,1,0,0,1,1.0,,,,,19.0,19.0,,,,,1.06011893594,1.06011893594,True
NM_133255,7,4,1,3,1.7142857142857142,188.0,105.66666666666667,184.0,47.8,149.0,68.75,0.988850628663,0.8920343581879999,1.07755632707,0.9936566809576,1.08889997535,0.74275600603675,True
NM_133345,1,1,0,2,2.0,21.0,21.0,24.0,24.0,,,0.83593736449,0.83593736449,1.38629436112,1.38629436112,,,True
NM_133346,1,1,1,3,3.0,69.0,69.0,19.0,19.0,31.0,31.0,1.02371163293,1.02371163293,1.18826065271,1.18826065271,0.848832844796,0.848832844796,True
NM_133347,11,4,3,3,1.6363636363636365,258.0,78.0,263.0,95.25,218.0,39.55555555555556,1.25537380855,0.9365953008811999,1.0575364482,0.85721299679675,1.21488965395,0.9464469482624445,True
NM_133351,1,0,0,1,1.0,,,,,24.0,24.0,,,,,1.05057175133,1.05057175133,True
NM_133360,38,21,7,3,1.736842105263158,334.0,73.66666666666667,546.0,80.91304347826087,412.0,69.4090909090909,1.27347683678,0.9176978559713809,1.26875743026,0.8886860001935651,1.23701866912,0.9136781539627272,True
NM_133655,14,9,5,3,2.0,189.0,79.44444444444444,172.0,75.44444444444444,189.0,76.8,1.25245107262,0.9773572803245555,1.36241387623,0.9777256902275556,1.22140654795,0.8951031098186,True
NM_133656,27,14,3,3,1.6296296296296295,177.0,61.142857142857146,206.0,58.166666666666664,167.0,59.0,1.20887251533,0.8390477180179999,1.11669806302,0.9050580683710001,1.14081206545,0.8511950708368333,True
NM_133658,10,8,3,3,2.1,194.0,45.125,112.0,45.8,218.0,61.25,1.29257162618,0.9329431020475,1.09478022601,0.9930334751532,1.33419952603,0.863554439381,True
NM_133662,3,3,2,3,2.6666666666666665,64.0,36.666666666666664,41.0,36.5,23.0,17.333333333333332,1.28652583574,1.0841358572063333,1.02392879964,0.76669367759,0.955699891113,0.76147192079,True
NM_133664,4,4,3,3,2.75,63.0,42.333333333333336,48.0,27.75,36.0,23.0,1.26299900185,1.0431467377033332,1.22060726455,1.072662971746,1.01318750837,0.72132231071475,True
NM_133665,2,2,0,2,2.0,34.0,34.0,31.0,31.0,,,1.22069798964,1.023309815218,1.29251038738,0.9317665491614999,,,True
NM_133666,13,7,5,3,1.9230769230769231,188.0,54.75,95.0,43.857142857142854,119.0,39.9,1.16719607731,0.808422785452375,1.06085694716,0.7825267147278572,1.36005469013,0.9474816025621999,True
